Latitude,Longitude,DateHrGmt,DateHrLwt,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidity,SurfaceAirPressureKilopascals,CloudCoverage,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,DownwardSolarRadiation,DiffuseHorizontalRadiationWsqm,DirectNormalIrradiance,MslPressure,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,ReferenceEvapotranspirationMillimetersPerHour
48.82233,9.41631,5/31/2016 22:00,6/1/2016 0:00,12.3,11.72999954,12,96,96.9,98,12.3,12.3,4.4,301,0.035,0,0,0,101.3,12.3,0,30,0
48.82233,9.41631,5/31/2016 23:00,6/1/2016 1:00,12.1,11.46000004,11.7,96,97,98,12.1,12.1,4.8,278,0.00254,0,0,0,101.4,12.1,0,25.5,0
48.82233,9.41631,6/1/2016 0:00,6/1/2016 2:00,11.9,11.25,11.6,96,97,75,11.9,11.9,6,271,0,0,0,0,101.4,11.9,0,20.1,0
48.82233,9.41631,6/1/2016 1:00,6/1/2016 3:00,12.2,11.60000038,11.8,96,97,39,12.2,12.2,8,290,0,0,0,0,101.4,12.2,0,24,0
48.82233,9.41631,6/1/2016 2:00,6/1/2016 4:00,11.5,10.98999977,11.2,97,96.9,37,11.5,11.5,7.9,294,0,0,0,0,101.3,11.5,0,21.8,0
48.82233,9.41631,6/1/2016 3:00,6/1/2016 5:00,10.5,9.979999542,10.2,97,96.9,13,10.5,10.5,7.5,301,0,0,0,0,101.4,10.5,0,20.8,0
48.82233,9.41631,6/1/2016 4:00,6/1/2016 6:00,10.2,9.739999771,10,97,97,4,10.2,10.2,6.6,291,0,25,23,85,101.4,10.2,0,19.1,0
48.82233,9.41631,6/1/2016 5:00,6/1/2016 7:00,12.1,11.36999989,11.7,95,97,7,12.1,12.1,6.7,282,0,135,59,497,101.4,12.1,0,17.1,0
48.82233,9.41631,6/1/2016 6:00,6/1/2016 8:00,13.5,12.19999981,12.7,92,97,33,13.5,13.5,8.7,284,0,291,68,718,101.4,13.5,0,17.9,0
48.82233,9.41631,6/1/2016 7:00,6/1/2016 9:00,14.9,12.63000011,13.6,86,97,58,14.9,14.9,8,267,0,429,131,638,101.4,14.9,0,17.1,0
48.82233,9.41631,6/1/2016 8:00,6/1/2016 10:00,16.1,12.09000015,13.6,77,97,69,16.1,16.1,12.1,280,0,499,223,451,101.4,16.1,0,24.8,0.001
48.82233,9.41631,6/1/2016 9:00,6/1/2016 11:00,16.7,11.67000008,13.7,72,97,85,16.7,16.7,13.4,291,0,518,350,229,101.4,16.7,0,27.2,0.001
48.82233,9.41631,6/1/2016 10:00,6/1/2016 12:00,17.7,11.86999989,14.2,69,97,90,17.7,17.7,12.5,299,0,729,305,513,101.4,17.7,0,26.2,0.001
48.82233,9.41631,6/1/2016 11:00,6/1/2016 13:00,18.6,12.19999981,14.6,66,96.9,82,18.6,18.6,12.4,304,0,865,238,713,101.3,18.6,0,26.2,0.002
48.82233,9.41631,6/1/2016 12:00,6/1/2016 14:00,19.2,12.47999954,15,65,96.9,66,19.2,19.2,12.8,305,0,881,187,776,101.3,19.2,0,26.9,0.002
48.82233,9.41631,6/1/2016 13:00,6/1/2016 15:00,19,12.39999962,14.9,66,96.9,74,19,19,10.7,310,0,817,285,614,101.3,19,0,23.1,0.002
48.82233,9.41631,6/1/2016 14:00,6/1/2016 16:00,19.1,12.64999962,15,66,96.9,99,19.1,19.1,13,314,0,650,333,395,101.2,19.1,0,26.6,0.002
48.82233,9.41631,6/1/2016 15:00,6/1/2016 17:00,18.7,13.06000042,15.1,69,96.8,100,18.7,18.7,13.7,319,0,469,331,197,101.2,18.7,0,33.4,0.002
48.82233,9.41631,6/1/2016 16:00,6/1/2016 18:00,17.9,13.61999989,15.2,76,96.8,99,17.9,17.9,11.1,315,0,294,247,81,101.2,17.9,0,36.2,0.001
48.82233,9.41631,6/1/2016 17:00,6/1/2016 19:00,17,14.14000034,15.2,84,96.8,97,17,17,8,304,0,159,152,14,101.2,17,0,38.7,0.001
48.82233,9.41631,6/1/2016 18:00,6/1/2016 20:00,15.5,13.64000034,14.4,89,96.8,97,15.5,15.5,7.6,283,0,68,68,0,101.2,15.5,0,34,0
48.82233,9.41631,6/1/2016 19:00,6/1/2016 21:00,13.9,12.60000038,13.1,92,96.8,99,13.9,13.9,6.6,266,0,9,9,0,101.2,13.9,0,25.7,0
48.82233,9.41631,6/1/2016 20:00,6/1/2016 22:00,13,12.21000004,12.5,95,96.8,100,13,13,6.5,261,0,0,0,0,101.2,13,0,23.9,0
48.82233,9.41631,6/1/2016 21:00,6/1/2016 23:00,12.6,11.89000034,12.2,96,96.8,100,12.6,12.6,6.7,244,0,0,0,0,101.2,12.6,0,24.6,0
48.82233,9.41631,6/9/2016 22:00,6/10/2016 0:00,7.3,6.730000019,7.1,96,97.1,7,7.3,7.3,2.4,28,0,0,0,0,101.5,7.3,0,37.8,0
48.82233,9.41631,6/9/2016 23:00,6/10/2016 1:00,6.7,6.21999979,6.5,97,97.1,0,6.7,6.7,1.9,19,0.00254,0,0,0,101.5,6.7,0,35.2,0
48.82233,9.41631,6/10/2016 0:00,6/10/2016 2:00,6.2,5.75,6,98,97.1,5,6.2,6.2,2.2,4,0,0,0,0,101.5,6.2,0,33.6,0
48.82233,9.41631,6/10/2016 1:00,6/10/2016 3:00,5.8,5.5,5.7,99,97.1,4,5.8,5.8,3.1,358,0,0,0,0,101.5,5.8,0,30.5,0
48.82233,9.41631,6/10/2016 2:00,6/10/2016 4:00,5.5,5.340000153,5.4,99,97.1,18,5.5,5.5,3.4,13,0,0,0,0,101.5,5.5,0,31.6,0
48.82233,9.41631,6/10/2016 3:00,6/10/2016 5:00,5.2,5.039999962,5.1,100,97,3,5.2,5.2,3.4,29,0,0,0,0,101.5,5.2,0,33,0
48.82233,9.41631,6/10/2016 4:00,6/10/2016 6:00,6.5,6.329999924,6.4,99,97,3,6.5,6.5,2.5,35,0,29,26,164,101.5,6.5,0,32.2,0
48.82233,9.41631,6/10/2016 5:00,6/10/2016 7:00,12.7,11.86999989,12.3,95,97,2,12.7,12.7,1.8,64,0,144,62,507,101.4,12.7,0,31.6,0
48.82233,9.41631,6/10/2016 6:00,6/10/2016 8:00,14.7,13.03999996,13.7,90,97,0,14.7,14.7,1,89,0,311,79,729,101.4,14.7,0,30.7,0
48.82233,9.41631,6/10/2016 7:00,6/10/2016 9:00,16.7,12.89000034,14.3,78,97,1,16.7,16.7,1.6,101,0,489,81,863,101.4,16.7,0,31.5,0
48.82233,9.41631,6/10/2016 8:00,6/10/2016 10:00,18.5,12.52999973,14.8,68,96.9,3,18.5,18.5,2.6,305,0,650,92,904,101.3,18.5,0,30.3,0
48.82233,9.41631,6/10/2016 9:00,6/10/2016 11:00,18.7,11.43999958,14.3,63,97,6,18.7,18.7,5.5,321,0,780,107,911,101.3,18.7,0,30.9,0.001
48.82233,9.41631,6/10/2016 10:00,6/10/2016 12:00,19.1,11.32999992,14.4,60,97,2,19.1,19.1,6.4,336,0,872,130,894,101.3,19.1,0,32,0.001
48.82233,9.41631,6/10/2016 11:00,6/10/2016 13:00,19.6,11.35000038,14.6,59,96.9,1,19.6,19.6,7.2,344,0,918,165,850,101.3,19.6,0,32.8,0.001
48.82233,9.41631,6/10/2016 12:00,6/10/2016 14:00,20,11.59000015,14.9,59,96.9,10,20,20,7.4,349,0,916,178,819,101.3,20,0,33.1,0.002
48.82233,9.41631,6/10/2016 13:00,6/10/2016 15:00,20.9,12.09000015,15.4,57,96.8,53,20.9,20.9,7,353,0,863,193,766,101.1,20.9,0,32.6,0.002
48.82233,9.41631,6/10/2016 14:00,6/10/2016 16:00,20.9,12.57999992,15.7,59,96.7,28,20.9,20.9,8.3,354,0,767,199,702,101.1,20.9,0,34.7,0.002
48.82233,9.41631,6/10/2016 15:00,6/10/2016 17:00,20.6,12.68000031,15.7,61,96.7,32,20.6,20.6,9.6,6,0,636,203,610,101.1,20.6,0,38.2,0.002
48.82233,9.41631,6/10/2016 16:00,6/10/2016 18:00,20,13.47000027,15.9,66,96.7,60,20,20,9.6,6,0,459,220,413,101.1,20,0,39.8,0.001
48.82233,9.41631,6/10/2016 17:00,6/10/2016 19:00,19.2,14.60000038,16.2,75,96.7,77,19.2,19.2,8.1,6,0,278,177,234,101.1,19.2,0,40.3,0.001
48.82233,9.41631,6/10/2016 18:00,6/10/2016 20:00,17.5,14.25,15.4,82,96.7,79,17.5,17.5,6.6,5,0,127,100,98,101.1,17.5,0,39.5,0.001
48.82233,9.41631,6/10/2016 19:00,6/10/2016 21:00,13.6,12.03999996,12.7,90,96.7,93,13.6,13.6,5,352,0,24,24,0,101,13.6,0,36.7,0
48.82233,9.41631,6/10/2016 20:00,6/10/2016 22:00,9.6,8.029999733,8.7,90,96.7,86,9.6,9.6,3.1,10,0,0,0,0,101,9.6,0,33.5,0
48.82233,9.41631,6/10/2016 21:00,6/10/2016 23:00,9.5,7.929999828,8.7,90,96.6,86,9.5,9.5,2.3,51,0,0,0,0,101,9.5,0,31.3,0
48.82233,9.41631,6/10/2016 22:00,6/11/2016 0:00,10,8.449999809,9.2,90,96.7,95,10,10,1.1,62,0,0,0,0,101.1,10,0,33,0
48.82233,9.41631,6/10/2016 23:00,6/11/2016 1:00,10.5,8.869999886,9.6,90,96.7,99,10.5,10.5,0.6,84,0,0,0,0,101.1,10.5,0,35.2,0
48.82233,9.41631,6/11/2016 0:00,6/11/2016 2:00,10.7,8.909999847,9.7,89,96.7,99,10.7,10.7,1,124,0,0,0,0,101.1,10.7,0,35.1,0
48.82233,9.41631,6/11/2016 1:00,6/11/2016 3:00,11.6,8.960000038,10.1,84,96.7,99,11.6,11.6,5.4,155,0.00254,0,0,0,101,11.6,0,31.8,0
48.82233,9.41631,6/11/2016 2:00,6/11/2016 4:00,12,9.020000458,10.4,83,96.6,100,12,12,6.1,167,0.00254,0,0,0,101,12,0,28.1,0
48.82233,9.41631,6/11/2016 3:00,6/11/2016 5:00,12.3,9.420000076,10.8,83,96.6,97,12.3,12.3,6.7,172,0.00254,0,0,0,101,12.3,0,27.6,0
48.82233,9.41631,6/11/2016 4:00,6/11/2016 6:00,12.5,10.39000034,11.3,88,96.6,96,12.5,12.5,5.7,180,0.00254,20,19,22,101,12.5,0,31.9,0
48.82233,9.41631,6/11/2016 5:00,6/11/2016 7:00,14.2,12.17000008,13,88,96.6,98,14.2,14.2,4.9,184,0.00254,86,52,209,101,14.2,0,34.5,0
48.82233,9.41631,6/11/2016 6:00,6/11/2016 8:00,15.2,12.85999966,13.8,86,96.6,99,15.2,15.2,4.6,180,0.00254,191,117,232,101,15.2,0,33.8,0
48.82233,9.41631,6/11/2016 7:00,6/11/2016 9:00,16.2,13.07999992,14.3,83,96.6,86,16.2,16.2,7.2,210,0.017,322,180,301,101,16.2,0,42.1,0.001
48.82233,9.41631,6/11/2016 8:00,6/11/2016 10:00,16.9,13.25,14.7,80,96.7,95,16.9,16.9,10.3,229,0.046,429,271,257,101.1,16.9,0,47.9,0.001
48.82233,9.41631,6/11/2016 9:00,6/11/2016 11:00,16.8,13.31999969,14.7,81,96.8,97,16.8,16.8,14.2,238,0.072,429,350,106,101.1,16.8,0,45,0.001
48.82233,9.41631,6/11/2016 10:00,6/11/2016 12:00,16.9,13.60000038,14.9,82,96.8,96,16.9,16.9,12.2,243,0.016,377,361,19,101.2,16.9,0,52.5,0.001
48.82233,9.41631,6/11/2016 11:00,6/11/2016 13:00,17.4,13.77000046,15.2,80,96.8,99,17.4,17.4,9.7,260,0.00254,351,340,11,101.1,17.4,0,54.3,0.001
48.82233,9.41631,6/11/2016 12:00,6/11/2016 14:00,19,13.5,15.5,70,96.7,100,19,19,9,281,0,638,356,313,101.1,19,0,55.2,0.001
48.82233,9.41631,6/11/2016 13:00,6/11/2016 15:00,20.1,14.28999996,16.3,69,96.7,89,20.1,20.1,4.1,315,0,719,361,409,101,20.1,0,47.3,0.001
48.82233,9.41631,6/11/2016 14:00,6/11/2016 16:00,19.3,14.80000019,16.4,75,96.7,86,19.3,19.3,5.4,277,0.04,680,301,467,101,19.3,0,60.5,0.001
48.82233,9.41631,6/11/2016 15:00,6/11/2016 17:00,18.6,15.51000023,16.6,83,96.6,97,18.6,18.6,7.8,279,0.089,532,303,322,101,18.6,0,68.7,0.001
48.82233,9.41631,6/11/2016 16:00,6/11/2016 18:00,18,15.68999958,16.5,87,96.7,90,18,18,8,289,0.067,428,227,346,101,18,0,69.2,0
48.82233,9.41631,6/11/2016 17:00,6/11/2016 19:00,17.4,15.75,16.3,90,96.7,87,17.4,17.4,7.2,294,0.047,283,164,273,101.1,17.4,0,70.6,0
48.82233,9.41631,6/11/2016 18:00,6/11/2016 20:00,16.7,15.64999962,16,94,96.7,85,16.7,16.7,4.6,293,0.013,137,106,113,101.1,16.7,0,70.5,0
48.82233,9.41631,6/11/2016 19:00,6/11/2016 21:00,12.2,11.63000011,11.9,97,96.7,84,12.2,12.2,3.8,207,0,26,26,0,101.1,12.2,0,35.9,0
48.82233,9.41631,6/11/2016 20:00,6/11/2016 22:00,11.4,10.72000027,11,96,96.7,69,11.4,11.4,5.9,209,0,0,0,0,101.1,11.4,0,20.4,0
48.82233,9.41631,6/11/2016 21:00,6/11/2016 23:00,11.1,10.5,10.8,96,96.7,59,11.1,11.1,6.7,205,0,0,0,0,101.1,11.1,0,11,0
48.82233,9.41631,6/12/2016 22:00,6/13/2016 0:00,13.2,12.73999977,12.9,98,96.5,82,13.2,13.2,12.3,251,0.013,0,0,0,100.9,13.2,0,62.6,0
48.82233,9.41631,6/12/2016 23:00,6/13/2016 1:00,12.9,12.39999962,12.6,97,96.5,78,12.9,12.9,11.6,243,0,0,0,0,100.9,12.9,0,48.3,0
48.82233,9.41631,6/13/2016 0:00,6/13/2016 2:00,12.4,11.97000027,12.2,97,96.5,67,12.4,12.4,10.7,235,0,0,0,0,100.9,12.4,0,33.7,0
48.82233,9.41631,6/13/2016 1:00,6/13/2016 3:00,12,11.56999969,11.8,97,96.4,41,12,12,8.5,217,0.00254,0,0,0,100.8,12,0,16.4,0
48.82233,9.41631,6/13/2016 2:00,6/13/2016 4:00,11.8,11.35999966,11.6,97,96.3,34,11.8,11.8,8.4,203,0,0,0,0,100.7,11.8,0,15.2,0
48.82233,9.41631,6/13/2016 3:00,6/13/2016 5:00,11.8,11.27999973,11.5,97,96.2,28,11.8,11.8,9.8,198,0,0,0,0,100.6,11.8,0,17.8,0
48.82233,9.41631,6/13/2016 4:00,6/13/2016 6:00,12.1,11.57999992,11.8,97,96.2,56,12.1,12.1,10.2,204,0,29,26,143,100.6,12.1,0,19.3,0
48.82233,9.41631,6/13/2016 5:00,6/13/2016 7:00,13.3,12.56999969,12.9,96,96.2,80,13.3,13.3,11.7,214,0,115,73,262,100.6,13.3,0,24.7,0
48.82233,9.41631,6/13/2016 6:00,6/13/2016 8:00,14.4,13.44999981,13.8,94,96.2,96,14.4,14.4,13.1,225,0,183,111,225,100.6,14.4,0,37.1,0
48.82233,9.41631,6/13/2016 7:00,6/13/2016 9:00,15.3,14.09000015,14.5,92,96.2,95,15.3,15.3,13.6,227,0.024,252,202,105,100.5,15.3,0,46.9,0
48.82233,9.41631,6/13/2016 8:00,6/13/2016 10:00,16.2,14.39999962,15.1,90,96.1,99,16.2,16.2,16.1,237,0.043,449,266,296,100.4,16.2,0,52.9,0.001
48.82233,9.41631,6/13/2016 9:00,6/13/2016 11:00,17,14.86999989,15.7,87,96.1,79,17,17,17.1,245,0.069,693,207,658,100.4,17,0,59.8,0.001
48.82233,9.41631,6/13/2016 10:00,6/13/2016 12:00,17.2,15,15.8,87,96.1,88,17.2,17.2,18.1,249,0.076,707,322,464,100.4,17.2,0,66.6,0.001
48.82233,9.41631,6/13/2016 11:00,6/13/2016 13:00,16.9,15.02000046,15.7,88,96.1,96,16.9,16.9,18.7,249,0.064,625,398,255,100.4,16.9,0,68.4,0.001
48.82233,9.41631,6/13/2016 12:00,6/13/2016 14:00,16.3,14.57999992,15.2,90,96.1,98,16.3,16.3,18.7,246,0.046,446,424,25,100.4,16.3,0,63.4,0.001
48.82233,9.41631,6/13/2016 13:00,6/13/2016 15:00,16.8,14.96000004,15.6,89,96,97,16.8,16.8,18,243,0.043,460,403,64,100.4,16.8,0,66.4,0.001
48.82233,9.41631,6/13/2016 14:00,6/13/2016 16:00,16.6,14.86999989,15.5,90,96,97,16.6,16.6,19.3,249,0.063,488,391,119,100.4,16.6,0,71.4,0.001
48.82233,9.41631,6/13/2016 15:00,6/13/2016 17:00,16,14.53999996,15.1,91,96,97,16,16,18,253,0.067,366,323,59,100.3,16,0,70.6,0
48.82233,9.41631,6/13/2016 16:00,6/13/2016 18:00,15.7,14.06999969,14.6,90,96,98,15.7,15.7,16,251,0.022,271,234,63,100.3,15.7,0,61,0
48.82233,9.41631,6/13/2016 17:00,6/13/2016 19:00,15.1,13.5,14.1,90,96,97,15.1,15.1,13.2,248,0.00254,160,156,8,100.4,15.1,0,53.3,0
48.82233,9.41631,6/13/2016 18:00,6/13/2016 20:00,14.6,13.11999989,13.7,91,96,99,14.6,14.6,10.9,246,0,93,92,1,100.4,14.6,0,49.6,0
48.82233,9.41631,6/13/2016 19:00,6/13/2016 21:00,14,12.92000008,13.3,94,96,87,14,14,9.2,262,0,24,24,0,100.3,14,0,47.6,0
48.82233,9.41631,6/13/2016 20:00,6/13/2016 22:00,12.4,11.81000042,12,96,96,43,12.4,12.4,9.2,271,0,0,0,0,100.4,12.4,0,51.8,-0.001
48.82233,9.41631,6/13/2016 21:00,6/13/2016 23:00,11.7,11.14999962,11.4,97,96,40,11.7,11.7,8.2,265,0,0,0,0,100.4,11.7,0,62.4,0
48.82233,9.41631,6/13/2016 22:00,6/14/2016 0:00,11.1,10.63000011,10.9,97,96.1,39,11.1,11.1,8,256,0,0,0,0,100.4,11.1,0,55.6,0
48.82233,9.41631,6/13/2016 23:00,6/14/2016 1:00,10.6,10.14000034,10.4,97,96.1,45,10.6,10.6,7.6,248,0,0,0,0,100.5,10.6,0,51.3,0
48.82233,9.41631,6/14/2016 0:00,6/14/2016 2:00,10.3,9.850000381,10.1,97,96.1,41,10.3,10.3,7.4,239,0,0,0,0,100.5,10.3,0,43.3,0
48.82233,9.41631,6/14/2016 1:00,6/14/2016 3:00,10.9,10.43000031,10.6,97,96.1,41,10.9,10.9,7.7,227,0,0,0,0,100.5,10.9,0,37.3,0
48.82233,9.41631,6/14/2016 2:00,6/14/2016 4:00,10.7,10.18000031,10.4,97,96,42,10.7,10.7,7.3,227,0,0,0,0,100.4,10.7,0,33.2,0
48.82233,9.41631,6/14/2016 3:00,6/14/2016 5:00,10,9.609999657,9.8,97,96,66,10,10,6.9,234,0,0,0,0,100.4,10,0,34.6,0
48.82233,9.41631,6/14/2016 4:00,6/14/2016 6:00,10.3,9.760000229,10,97,96,67,10.3,10.3,6.7,236,0,28,25,138,100.4,10.3,0,38.6,0
48.82233,9.41631,6/14/2016 5:00,6/14/2016 7:00,11.9,11.05000019,11.4,95,96,69,11.9,11.9,6.3,236,0,128,45,514,100.4,11.9,0,41.1,0
48.82233,9.41631,6/14/2016 6:00,6/14/2016 8:00,13.5,11.89000034,12.6,90,96,65,13.5,13.5,6.9,239,0,295,66,721,100.4,13.5,0,42.2,0
48.82233,9.41631,6/14/2016 7:00,6/14/2016 9:00,15.1,12.10000038,13.3,82,95.9,32,15.1,15.1,8.5,226,0,488,81,860,100.3,15.1,0,33.6,0.001
48.82233,9.41631,6/14/2016 8:00,6/14/2016 10:00,16.6,12.10999966,13.9,74,95.9,21,16.6,16.6,8.9,231,0,640,87,897,100.2,16.6,0,34.6,0.001
48.82233,9.41631,6/14/2016 9:00,6/14/2016 11:00,17.7,12.68999958,14.6,73,95.8,15,17.7,17.7,8.4,242,0,758,165,802,100.2,17.7,0,44.1,0.001
48.82233,9.41631,6/14/2016 10:00,6/14/2016 12:00,18.3,13.44999981,15.3,73,95.8,54,18.3,18.3,8.6,241,0.00254,790,263,635,100.2,18.3,0,50.2,0.001
48.82233,9.41631,6/14/2016 11:00,6/14/2016 13:00,18.3,14.03999996,15.7,77,95.8,90,18.3,18.3,9.7,241,0.027,697,414,319,100.1,18.3,0,55.3,0.001
48.82233,9.41631,6/14/2016 12:00,6/14/2016 14:00,17.6,15.18999958,16.1,87,95.8,95,17.6,17.6,12.4,241,0.096,602,378,248,100.1,17.6,0,66.5,0.001
48.82233,9.41631,6/14/2016 13:00,6/14/2016 15:00,16.4,15.22999954,15.7,93,95.8,98,16.4,16.4,12.3,227,0.168,333,302,35,100.1,16.4,0,64.7,0
48.82233,9.41631,6/14/2016 14:00,6/14/2016 16:00,14.9,14.13000011,14.5,96,95.8,98,14.9,14.9,15,237,0.123,144,143,0,100.1,14.9,0,61.8,0
48.82233,9.41631,6/14/2016 15:00,6/14/2016 17:00,15,14.06000042,14.4,95,95.7,97,15,15,16.1,255,0.039,290,279,16,100,15,0,63.5,0
48.82233,9.41631,6/14/2016 16:00,6/14/2016 18:00,15.2,14.11999989,14.5,93,95.7,98,15.2,15.2,14.1,261,0.019,262,250,19,100.1,15.2,0,62.9,0
48.82233,9.41631,6/14/2016 17:00,6/14/2016 19:00,15,13.88000011,14.2,93,95.8,100,15,15,13.3,262,0.015,194,182,27,100.1,15,0,63.7,0
48.82233,9.41631,6/14/2016 18:00,6/14/2016 20:00,14.3,13.43000031,13.7,94,95.8,85,14.3,14.3,12.5,260,0.014,122,105,58,100.2,14.3,0,65.5,0
48.82233,9.41631,6/14/2016 19:00,6/14/2016 21:00,12.5,11.90999985,12.1,96,95.8,66,12.5,12.5,8.9,259,0,29,28,0,100.2,12.5,0,59.6,-0.001
48.82233,9.41631,6/14/2016 20:00,6/14/2016 22:00,11.7,11.22999954,11.4,97,95.8,82,11.7,11.7,7.7,257,0,0,0,0,100.2,11.7,0,59.9,0
48.82233,9.41631,6/14/2016 21:00,6/14/2016 23:00,11.8,11.14999962,11.5,96,95.9,97,11.8,11.8,5.7,237,0,0,0,0,100.2,11.8,0,57.6,0
48.82233,9.41631,1/29/2016 23:00,1/30/2016 0:00,2.8,1.860000014,2.3,94,98.3,36,-0.3,-0.3,11.3,221,0,0,0,0,102.9,2.8,0,48.6,0
48.82233,9.41631,1/30/2016 0:00,1/30/2016 1:00,2.7,1.629999995,2.2,93,98.2,36,-0.6,-0.6,12.7,217,0,0,0,0,102.8,2.7,0,47.1,0
48.82233,9.41631,1/30/2016 1:00,1/30/2016 2:00,2.5,1.299999952,1.9,92,98.2,39,-1,-1,13,209,0,0,0,0,102.8,2.5,0,44.3,0
48.82233,9.41631,1/30/2016 2:00,1/30/2016 3:00,2.6,1.019999981,1.8,90,98.1,31,-1.5,-1.5,16.9,213,0,0,0,0,102.7,2.6,0,43.3,0
48.82233,9.41631,1/30/2016 3:00,1/30/2016 4:00,2.5,0.620000005,1.6,87,98.1,23,-1.8,-1.8,18.3,213,0,0,0,0,102.7,2.5,0,49.3,0
48.82233,9.41631,1/30/2016 4:00,1/30/2016 5:00,2.4,0.49000001,1.5,87,98,29,-1.9,-1.9,18.1,218,0,0,0,0,102.6,2.4,0,59.2,0
48.82233,9.41631,1/30/2016 5:00,1/30/2016 6:00,2.5,0.400000006,1.5,86,97.9,48,-2,-2,18.9,220,0,0,0,0,102.6,2.5,0,65.5,0
48.82233,9.41631,1/30/2016 6:00,1/30/2016 7:00,2.5,0.379999995,1.5,86,97.9,66,-2,-2,19.5,220,0,0,0,0,102.5,2.5,0,68.1,0
48.82233,9.41631,1/30/2016 7:00,1/30/2016 8:00,2.6,0.579999983,1.7,86,97.6,89,-1.6,-1.6,17.5,201,0,0,0,0,102.2,2.6,0,62.3,0
48.82233,9.41631,1/30/2016 8:00,1/30/2016 9:00,3.5,0.959999979,2.3,83,97.6,73,-0.7,-0.7,19,207,0,67,44,306,102.2,3.5,0,62,0
48.82233,9.41631,1/30/2016 9:00,1/30/2016 10:00,5.2,1.840000033,3.6,79,97.6,85,1.2,1.2,21.1,224,0,156,52,508,102.2,5.2,0,71.3,0.001
48.82233,9.41631,1/30/2016 10:00,1/30/2016 11:00,6.6,2.730000019,4.8,76,97.5,88,2.6,2.6,24.6,231,0,239,88,491,102.1,6.6,0,76.5,0.001
48.82233,9.41631,1/30/2016 11:00,1/30/2016 12:00,7.4,3.279999971,5.4,75,97.5,90,3.4,3.4,28.2,234,0,283,134,401,102,7.4,0,82.4,0.001
48.82233,9.41631,1/30/2016 12:00,1/30/2016 13:00,7.7,3.589999914,5.7,75,97.4,96,3.6,3.6,30.8,233,0,275,167,270,101.9,7.7,0,85.2,0.001
48.82233,9.41631,1/30/2016 13:00,1/30/2016 14:00,7.8,4.050000191,6,77,97.2,98,3.9,3.9,27.9,225,0,189,163,69,101.7,7.8,0,91.1,0.001
48.82233,9.41631,1/30/2016 14:00,1/30/2016 15:00,7.3,3.660000086,5.5,78,97,98,3.2,3.2,28.1,227,0,106,105,0,101.5,7.3,0,92.5,0.001
48.82233,9.41631,1/30/2016 15:00,1/30/2016 16:00,7.3,3.910000086,5.7,79,96.9,98,3.1,3.1,29.8,233,0,69,68,0,101.4,7.3,0,96.6,0.001
48.82233,9.41631,1/30/2016 16:00,1/30/2016 17:00,6.7,3.910000086,5.3,82,96.9,100,2,2,33.3,232,0.029,5,5,0,101.4,6.7,0,98.8,0.001
48.82233,9.41631,1/30/2016 17:00,1/30/2016 18:00,6.5,4.150000095,5.4,85,96.8,100,1.5,1.5,38.4,234,0.111,0,0,0,101.4,6.5,0,98.1,0.001
48.82233,9.41631,1/30/2016 18:00,1/30/2016 19:00,5.9,4.5,5.2,90,96.8,100,0.6,0.6,39.3,238,0.2,0,0,0,101.3,5.9,0,105.5,0
48.82233,9.41631,1/30/2016 19:00,1/30/2016 20:00,5.3,4.670000076,5,96,96.8,100,0.7,0.7,27.2,236,0.149,0,0,0,101.3,5.3,0,108.8,0
48.82233,9.41631,1/30/2016 20:00,1/30/2016 21:00,4.7,4.300000191,4.5,97,96.9,100,-0.3,-0.3,30.1,253,0.213,0,0,0,101.4,4.7,0,105.8,0
48.82233,9.41631,1/30/2016 21:00,1/30/2016 22:00,4.2,3.960000038,4.1,98,97,100,-0.9,-0.9,29.3,263,0.195,0,0,0,101.5,4.2,0,101.9,0
48.82233,9.41631,1/30/2016 22:00,1/30/2016 23:00,3.7,3.579999924,3.6,99,97,100,-1.2,-1.2,26.2,264,0.067,0,0,0,101.6,3.7,0,103.6,0
48.82233,9.41631,6/14/2016 22:00,6/15/2016 0:00,11.5,10.86999989,11.1,96,95.9,99,11.5,11.5,6.9,227,0,0,0,0,100.3,11.5,0,56.9,0
48.82233,9.41631,6/14/2016 23:00,6/15/2016 1:00,10.8,10.30000019,10.5,97,95.9,99,10.8,10.8,7.5,221,0,0,0,0,100.3,10.8,0,56.3,0
48.82233,9.41631,6/15/2016 0:00,6/15/2016 2:00,10,9.56000042,9.8,97,95.9,97,9.2,9.2,7.1,221,0,0,0,0,100.3,10,0,56.6,-0.001
48.82233,9.41631,6/15/2016 1:00,6/15/2016 3:00,10.7,10.01000023,10.3,96,95.9,98,10.7,10.7,10.2,207,0,0,0,0,100.3,10.7,0,48.5,0
48.82233,9.41631,6/15/2016 2:00,6/15/2016 4:00,10.3,9.659999847,9.9,96,95.8,99,10.3,10.3,9.1,206,0,0,0,0,100.2,10.3,0,43.7,0
48.82233,9.41631,6/15/2016 3:00,6/15/2016 5:00,10.2,9.539999962,9.9,96,95.8,99,10.2,10.2,10.1,198,0,0,0,0,100.2,10.2,0,31.4,0
