ID,Scrap
"0240253C",1
"0245253C",1
"0247253C",1
"0266253C",1
"0271253C",1
"0272253C",1
"0273253C",1
"0277253C",1
"0281253C",1
"0282253C",1
"0298253C",1
"0299253C",1
"0314253C",1
"0340253C",1
"0348253C",1
"0350253C",1
"0388253C",1
"0405253C",1
"0439253C",1
"0454253C",1
"0477253C",1
"0504253C",1
"0541253C",1
"0542253C",1
"0580253C",1
"0583253C",1
"0602253C",1
"0603253C",1
"0605253C",1
"0624253C",1
"0626253C",1
"0630253C",1
"0634253C",1
"0638253C",1
"0649253C",1
"0929253C",1
"1021253C",1
"1059253C",1
"0948255C",1
"0219257C",1
"0271257C",1
"0429257C",1
"0444257C",1
"0528257C",1
"0533257C",1
"0563257C",1
"0582257C",1
"0024258C",1
"0046258C",1
"0121258C",1
"0128258C",1
"0426259C",1
"0456259C",1
"0457259C",1
"0484259C",1
"0561259C",1
"0049260C",1
"0095260C",1
"0100260C",1
"0157260C",1
"0159260C",1
"0160260C",1
"0171260C",1
"0192260C",1
"0209260C",1
"0364260C",1
"0369260C",1
"0374260C",1
"0389260C",1
"0393260C",1
"0395260C",1
"0411260C",1
"0414260C",1
"0424260C",1
"0534260C",1
"0543260C",1
"0551260C",1
"0553260C",1
"0581260C",1
"0591260C",1
"0594260C",1
"0601260C",1
"0623260C",1
"0645260C",1
"0710260C",1
"0718260C",1
"0789260C",1
"0809260C",1
"0836260C",1
"0860260C",1
"0017261C",1
"0041261C",1
"0043261C",1
"0049261C",1
"0057261C",1
"0071261C",1
"0073261C",1
"0077261C",1
"0084261C",1
"0095261C",1
"0107261C",1
"0110261C",1
"0135261C",1
"0143261C",1
"0155261C",1
"0171261C",1
"0174261C",1
"0181261C",1
"0184261C",1
"0187261C",1
"0193261C",1
"0203261C",1
"0207261C",1
"0243261C",1
"0117263C",1
"0122263C",1
"0131263C",1
"0143263C",1
"0145263C",1
"0153263C",1
"0157263C",1
"0164263C",1
"0173263C",1
"0183263C",1
"0197263C",1
"0205263C",1
"0207263C",1
"0208263C",1
"0235263C",1
"0244263C",1
"0245263C",1
"0251263C",1
"0263263C",1
"0306263C",1
"0341263C",1
"0343263C",1
"0355263C",1
"0389263C",1
"0442263C",1
"0540263C",1
"0547263C",1
"0553263C",1
"0572263C",1
"0577263C",1
"0579263C",1
"0583263C",1
"0584263C",1
"0599263C",1
"0604263C",1
"0611263C",1
"0625263C",1
"0020264C",1
"0035264C",1
"0045264C",1
"0534264C",1
"0544264C",1
"0547264C",1
"0548264C",1
"0551264C",1
"0552264C",1
"0554264C",1
"0563264C",1
"0565264C",1
"0567264C",1
"0568264C",1
"0573264C",1
"0574264C",1
"0575264C",1
"0576264C",1
"0580264C",1
"0581264C",1
"0587264C",1
"0611264C",1
"0614264C",1
"0634264C",1
"0691264C",1
"0005265C",1
"0009265C",1
"0021265C",1
"0034265C",1
"0038265C",1
"0041265C",1
"0051265C",1
"0057265C",1
"0065265C",1
"0085265C",1
"0089265C",1
"0121265C",1
"0131265C",1
"0140265C",1
"0141265C",1
"0143265C",1
"0154265C",1
"0156265C",1
"0160265C",1
"0181265C",1
"0207265C",1
"0214265C",1
"0215265C",1
"0231265C",1
"0234265C",1
"0245265C",1
"0276265C",1
"0328265C",1
"0386265C",1
"0394265C",1
"0414265C",1
"0440265C",1
"0486265C",1
"0530265C",1
"0536265C",1
"0540265C",1
"0608265C",1
"0623265C",1
"0624265C",1
"0626265C",1
"0632265C",1
"0646265C",1
"0654265C",1
"0700265C",1
"0721265C",1
"0092266C",1
"0522266C",1
"0540266C",1
"0557266C",1
"0564266C",1
"0575266C",1
"0604266C",1
"0669266C",1
"0680266C",1
"0684266C",1
"0706266C",1
"0746266C",1
"0780266C",1
"0790266C",1
"0806266C",1
"0890266C",1
"0905266C",1
"0020267C",1
"0041267C",1
"0117267C",1
"0079295C",1
"0457320C",1
"1056525C",1
"0455722C",1
